conv_id,line_id,content
55,273,My phone's been ringing off
55,274,the hook with job offers.
55,275,What kind?
55,276,Cutting edge mathematics
55,277,think tanks. The kind
55,278,of place where a mind
55,279,like Will's is given free rein.
55,280,That's great that
55,281,there are offers
55,282,but I don't really think
55,283,he's ready for that.
55,284,I'm not sure you
55,285,understand Sean.
55,286,What don't I understand?
55,287,Here you go guys.
55,288,Thanks Tim.
55,289,Yeah thank you.
55,290,Just so you don't
55,291,get sticky fingers.
55,292,Tim can you help us?
55,293,We're tryin' to settle a bet.
55,294,Uh-oh.
55,295,Ever heard of Jonas Salk?
55,296,Sure. Cured polio.
55,297,Ever heard of Albert Einstein?
55,298,Hey.
55,299,How about Gerald Lambeau?
55,300,Ever heard of him?
55,301,No.
55,302,Thank you Tim.
55,303,So who won the bet?
55,304,I did.
55,305,This isn't about me Sean.
55,306,I'm nothing compared
55,307,to this young man.
55,308,You ever hear of Gerald Lambeau?
55,309,In 1905 there were
55,310,hundreds of professors
55,311,renown for their
55,312,study of the universe.
55,313,But it was a 26-year-old
55,314,Swiss patent clerk
55,315,doing physics in his spare
55,316,time who changed the world.
55,317,Can you imagine if Einstein
55,318,would have given that up...
55,319,just to get drunk with his
55,320,buddies in Vienna every night.
55,321,We all would have
55,322,lost something.
55,323,Tim would never
55,324,have heard of him.
55,325,Pretty dramatic Gerry.
55,326,No it isn't Sean.
55,327,This boy has that gift.
55,328,He just doesn't
55,329,got the direction
55,330,but we can give that to him.
55,331,Hey Gerry
55,332,in the 1960s there
55,333,was a young man
55,334,graduated from
55,335,University of Michigan.
55,336,Did some brilliant
55,337,work in mathematics.
55,338,Specifically bounded
55,339,harmonic functions.
55,340,Then he went on to Berkeley.
55,341,He was assistant professor.
55,342,Showed amazing potential.
55,343,Then he moved to Montana and
55,344,he blew the competition away.
55,345,Yeah so who was he?
55,346,Ted Kaczynski.
55,347,Haven't heard of him.
55,348,Hey Timmy!
55,349,Yo!
55,350,Who's Ted Kaczynski?
55,351,Unabomber.
55,352,That's exactly what
55,353,I'm talking about.
55,354,We gotta give this kid direction.
55,355,Yeah...
55,356,He can contribute to the world
55,357,and we can help him do that.
55,358,Direction's one thing.
55,359,Manipulation's another.
55,360,Sean!
55,361,We have to let him find...
55,362,I'm not sitting at
55,363,home every night
55,364,twisting my moustache
55,365,and hatching a...
55,366,hatching a plan to
55,367,ruin this boy's life!
55,368,I was doing advanced mathematics
55,369,when I was 18 and it
55,370,still took me over 20 years
55,371,to do something worthy
55,372,of a Field's medal.
55,373,Maybe he doesn't
55,374,want what you want.
55,375,There's more to life than
55,376,a fuckin' Field's medal.
55,377,This is too important Sean
55,378,and it's above personal rivalry.
55,379,Wait a minute. Wait
55,380,a minute Gerry.
55,381,Let's talk about the boy.
55,382,Why don't we give him time
55,383,to figure out what he wants?
55,384,That's a wonderful theory Sean.
55,385,It worked wonders
55,386,for you didn't it?
55,387,Yeah it did you
55,388,arrogant fuckin' prick!
55,389,Oh I'm sorry.
55,390,I'm sorry that I
55,391,came here today.
55,392,I came here out of courtesy.
55,393,I wanted to keep
55,394,you in the loop.
55,395,Nice to be in the loop.
55,396,The boy's in a meeting right now
55,397,I set up for him over at McNeil.
55,398,Well Will
55,399,I'm not exactly
55,400,sure what you mean.
55,401,We've already offered
55,402,you a position.
55,403,Nobody in this town works
55,404,without a retainer guys.
55,405,You think you can find
55,406,somebody who does
55,407,you have my blessin'.
55,408,But I think we all
55,409,know that person
55,410,is not gonna represent
55,411,you as well as I can.
55,412,Will our offer
55,413,is $84000 a year.
55,414,Retainer!
55,415,Retainer.
55,416,You want us...
55,417,to give you cash right now?
55,418,Whoa-ho-ho. Easy...
55,419,Now I didn't say that.
55,420,Allegedly
55,421,your situation
55,422,for you
55,423,would be concurrently
55,424,improved...
55,425,if I had...
55,426,$200 in my back
55,427,pocket right now.
55,428,I don't think I can...
55,429,Larry?
55,430,I've got $73.
55,431,Will you take a check?
55,432,Let me tell you somethin'.
55,433,You're suspect.
55,434,Yeah you.
55,435,I don't know what your
55,436,reputation is in this town
55,437,but after the shit you
55,438,tried to pull today
55,439,you can bet I'll be
55,440,lookin' into you.
55,441,Now
55,442,any business we have heretofore
55,443,you can speak with my
55,444,aforementioned attorney.
55,445,Good day gentlemen.
55,446,And until that day comes
55,447,keep your ear to the grindstone.
56,0,How's it goin'?
56,1,Fine.
56,2,Yeah.
56,3,Good.
56,4,Want some help?
56,5,No!
56,6,Come on. Give me
56,7,one little peek
56,8,No.
56,9,and we'll go to
56,10,the batting cages.
56,11,It is actually important
56,12,that I learn this.
56,13,It's really important...
56,14,All right.
56,15,to me okay?
56,16,All right.
56,17,Why don't we just
56,18,hang out here all day?
56,19,Yes why don't we?
56,20,All right Mr. Nosey Parker.
56,21,Seeing as you're intent
56,22,on breaking my balls
56,23,let me ask you a question.
56,24,All right.
56,25,Do you have a
56,26,photographic memory?
56,27,I don't know. I just kind
56,28,of remember you know?
56,29,I mean how do you
56,30,remember your phone number?
56,31,You just do.
56,32,Have you studied
56,33,organic chemistry?
56,34,A little bit.
56,35,Oh just for fun?
56,36,Yeah for kicks.
56,37,Yeah it's so much fun
56,38,studying organic chemistry.
56,39,Are you mad?
56,40,Have you completely
56,41,lost your mind?
56,42,Nobody studies it for fun.
56,43,It's not a necessity
56,44,especially for someone like you.
56,45,Someone like me?
56,46,Yeah.
56,47,Someone who divides their
56,48,time fairly evenly
56,49,between batting cages and bars.
56,50,I would hardly say
56,51,it was a necessity.
56,52,You know there are very
56,53,smart people here at Harvard.
56,54,Even they have to study
56,55,because this is really hard.
56,56,And yet...
56,57,you do it so easily.
56,58,I don't understand.
56,59,I don't understand
56,60,how your mind works.
56,61,Did you play the piano?
56,62,I want to talk about this.
56,63,No I'm trying to explain it to you.
56,64,Do you play the piano?
56,65,Yeah a bit.
56,66,All right. So when you look at a
56,67,piano you see Mozart.
56,68,I see 'Chopsticks'.
56,69,All right well
56,70,Beethoven okay?
56,71,He looked at a piano
56,72,and it just made sense to him.
56,73,He could just play.
56,74,So what are you saying?
56,75,You play the piano?
56,76,Not a lick. I look at a piano
56,77,I see a bunch of keys three
56,78,pedals and a box of wood.
56,79,But Beethoven Mozart...
56,80,They saw it. They
56,81,could just play.
56,82,I couldn't paint you a picture.
56,83,I probably can't hit
56,84,the ball out of Fenway.
56,85,And I can't play the piano.
56,86,But you can do my O-chem
56,87,paper in under an hour.
56,88,Right. Well I mean when
56,89,it came to stuff like that
56,90,I could always just play.
56,91,That's the best
56,92,I can explain it.
56,93,Come here.
56,94,I have to tell you something.
56,95,I have to tell you something.
56,96,Well...
57,0,It's not fair.
57,1,What's not fair? What?
57,2,I've been here for four years
57,3,and I've only just found you.
57,4,Well you found me.
58,0,Are you awake?
58,1,No.
58,2,Yes you are.
59,0,What?
59,1,I want you to come to
59,2,California with me.
60,0,You sure about that?
60,1,Oh yeah.
60,2,Yeah but how do you know?
60,3,I don't know.
60,4,I just know.
60,5,Yeah but how do you know?
60,6,I know because...
60,7,I feel it.
60,8,Because that's a really
60,9,serious thing you're saying.
60,10,I... I know.
60,11,You could be in
60,12,California next week...
60,13,and you might find out something
60,14,about me you don't like.
60,15,Maybe you wish you
60,16,hadn't said that
60,17,but you know it's such a serious
60,18,thing you can't take it back.
60,19,Now I'm stuck in California
60,20,with someone that doesn't
60,21,really want to be with me
60,22,just wish they had a take-back.
60,23,A what?
60,24,What's a take-back?
60,25,I don't want a take-back.
60,26,I just want you to come
60,27,to California with me.
60,28,Well I can't go to
60,29,California with you so...
60,30,Why not?
60,31,Well one because I...
60,32,I got a job here.
60,33,And two because I live here.
60,34,Look um
60,35,if you don't love me you
60,36,should just tell me because I...
60,37,I'm not sayin' I don't love you.
60,38,Then why?
60,39,Why won't you come?
60,40,What are you so scared of?
60,41,What am I so scared of?
60,42,Well
60,43,what aren't you scared of?
60,44,You live in this safe little
60,45,world where no one challenges you
60,46,and you're scared shit
60,47,just to do anything that...
60,48,Don't tell me about my world.
60,49,Don't tell me about my world.
60,50,I mean you just want to have
60,51,your little fling
60,52,with the guy from the
60,53,other side of town.
60,54,Then you're gonna
60,55,go off to Stanford.
60,56,You're gonna marry
60,57,some rich prick...
60,58,who your parents
60,59,will approve of...
60,60,and just sit around with the
60,61,other trust fund babies...
60,62,and talk about how you
60,63,went slummin' too once.
60,64,Why are you saying this?
60,65,What is your obsession
60,66,with this money?
60,67,My father died when I was 13
60,68,and I inherited this money.
60,69,You don't think
60,70,every day I wake up
60,71,and I wish I could give it back.
60,72,That I would give
60,73,it back in a second
60,74,if it meant I could have
60,75,one more day with him.
60,76,But I can't
60,77,and that's my life
60,78,and I deal with it.
60,79,So don't put your shit on me
60,80,when you're the
60,81,one that's afraid.
60,82,I'm afraid? What am I afraid of?
60,83,What the fuck am I afraid of?
60,84,You're afraid of me.
60,85,You're afraid that I
60,86,won't love you back.
60,87,You know what? I'm afraid too.
60,88,But fuck it I want
60,89,to give it a shot.
60,90,At least I'm honest with you.
60,91,I'm not honest with you?
60,92,No what about your 12 brothers?
60,93,All right.
60,94,No you're not going.
60,95,You're not leaving.
60,96,What do you want to know?
60,97,That I don't have 12 brothers?
60,98,That I'm a fuckin' orphan?
60,99,You don't want to hear that.
60,100,I didn't know that.
60,101,You don't want to hear
60,102,that I got fuckin'
60,103,cigarettes put out on me
60,104,when I was a little kid.
60,105,I didn't know that.
60,106,That this isn't fuckin' surgery.
60,107,The mother fucker stabbed me.
60,108,You don't want to hear
60,109,that shit Skylar!
60,110,I do want to hear that.
60,111,Don't tell me you want that shit!
60,112,I want to hear because
60,113,I want to help you.
60,114,Because I want to be...
60,115,Help me? What the fuck?
60,116,What do I got
60,117,a fuckin' sign on my back
60,118,that says 'Save me'?
60,119,No.
60,120,Do I look like I need that?
60,121,No I just want to be with you.
60,122,Don't bullshit me!
60,123,I love you.
60,124,Don't bullshit me! Don't
60,125,you fuckin' bullshit me!
60,126,I love you.
60,127,I want to hear you say
60,128,that you don't love me.
60,129,Because if you say that...
60,130,then I won't call you...
60,131,and I won't be in your life.
61,0,I don't love you.
62,0,Most people never get to see
62,1,how brilliant they can be.
62,2,They don't find teachers
62,3,that believe in them.
62,4,They get convinced
62,5,they're stupid.
62,6,I hope you appreciate
62,7,what he's doing
62,8,because I've seen how much
62,9,he enjoys working with you
62,10,not against you.
63,0,Hello Will.
63,1,Tom can you get us some coffee?
63,2,Sure.
63,3,Now let's see.
64,0,Good.
64,1,This is correct.
64,2,I see you used Maclaurin here.
64,3,Yeah I don't know what
64,4,you call it but...
64,5,This can't be right.
64,6,This would be very embarrassing.
64,7,Did you ever consider...
64,8,I'm pretty sure it's right.
64,9,Hey look
64,10,can we do this at Sean's office
64,11,from now on? Because I...
64,12,got to knock off
64,13,work to come here
64,14,and the commute is killin' me.
64,15,Yeah sure.
64,16,Did you think of the possibility.
64,17,That's right.
64,18,It's right.
64,19,Just take it home with you.
64,20,What happened at
64,21,the McNeil meeting?
64,22,I couldn't go. I had a date.
64,23,So I sent my chief negotiator.
64,24,On your own time you can
64,25,do whatever you like Will.
64,26,But when I set up a meeting
64,27,with my associates
64,28,and you don't show up
64,29,it reflects poorly on me.
64,30,Then don't set up any more meetings.
64,31,I won't.
64,32,I'll cancel 'em.
64,33,I'll give you a job myself.
64,34,I just wanted you to
64,35,see what was out there.
64,36,Maybe I don't want
64,37,to spend the rest
64,38,of my fuckin' life
64,39,explainin' shit to people.
65,0,I think you could show
65,1,me some appreciation.
65,2,A little appreciation?
65,3,Do you know how
65,4,easy this is for me?
65,5,Do you have any fuckin'
65,6,idea how easy this is?
65,7,This is a fuckin' joke.
65,8,I'm sorry you can't do this.
65,9,I really am...
65,10,Because I wouldn't have
65,11,to fuckin' sit here
65,12,and watch you fumble
65,13,around and fuck it up.
66,0,Then you'd have more
66,1,time to sit around
66,2,and get drunk
66,3,instead wouldn't you?
66,4,You're right.
66,5,This is probably a
66,6,total waste of my time.
67,0,You're right Will.
67,1,I can't do this proof
67,2,but you can. And when it comes
67,3,to that it's only about...
67,4,just a handful of
67,5,people in the world...
67,6,who can tell the difference
67,7,between you and me.
67,8,But I'm one of them.
67,9,Sorry.
67,10,Yeah so am I.
67,11,Most days I wish
67,12,I never met you
67,13,because then I could
67,14,sleep at night.
67,15,I didn't have to walk
67,16,around with the knowledge
67,17,that there was someone
67,18,like you out there.
68,0,I didn't have to watch
68,1,you throw it all away.
69,0,Bill hold it.
69,1,Did you hear that?
69,2,Morgan!
69,3,If you're watchin' pornos
69,4,in my mom's room again
69,5,I'm gonna give you
69,6,a fuckin' beatin'!
70,0,What's up fellas?
70,1,Morgan why don't you jerk
70,2,off in your own fuckin' house.
70,3,That's fuckin' filthy.
70,4,I don't have a V.C.R.
70,5,in my house.
70,6,Come on. Not in my glove.
70,7,I didn't use the glove.
70,8,That's my Little League glove.
70,9,What do you want me to do?
70,10,I mean what's wrong with you?
70,11,You'll hump a baseball glove?
70,12,I just used it for clean-up.
70,13,Stop jerkin' off in
70,14,my mother's room.
70,15,Is there another V.C.R.
70,16,in the house?
70,17,It's just sad bro.
70,18,So why do you
70,19,think I should work
70,20,for the National
70,21,Security Agency?
70,22,Well you'd be working
70,23,on the cutting edge.
70,24,You'd be exposed to
70,25,the kind of technology
70,26,you wouldn't see anywhere else
70,27,because we've classified it.
70,28,Super-string theory chaos math
70,29,advanced algorithms.
70,30,Code breaking.
70,31,That's one aspect of what we do.
70,32,Oh come on. That
70,33,is what you do.
70,34,You guys handle 80% of
70,35,the intelligence workload.
70,36,You're seven times
70,37,the size of the C.I.A.
70,38,We don't like to brag
70,39,about that Will
70,40,but you're exactly right.
70,41,So the way I see it
70,42,the question isn't:
70,43,'Why should you work
70,44,for the N.S.A.?'
70,45,The question is:
70,46,'Why shouldn't you?'
70,47,Why shouldn't I
70,48,work for the N.S.A.?
70,49,That's a tough one
70,50,but I'll take a shot.
70,51,Say I'm workin' at the N.S.A.
70,52,and somebody puts
70,53,a code on my desk.
70,54,Something no one else can break.
70,55,Maybe I take a shot at
70,56,it and maybe I break it.
70,57,I'm real happy with myself
70,58,because I did my job well.
70,59,But maybe that code
70,60,was the location
70,61,of some rebel army in North
70,62,Africa or Middle East.
70,63,Once they have that location
70,64,they bomb the village where
70,65,the rebels are hidin'.
70,66,Fifteen hundred people
70,67,that I never met
70,68,never had no problem
70,69,with get killed.
70,70,Now the politicians are saying
70,71,'Send in the Marines
70,72,to secure the area'
70,73,'cause they don't give a shit.
70,74,It won't be their kid
70,75,over there gettin' shot
70,76,just like it wasn't them
70,77,when their number got called
70,78,'cause they were in
70,79,the National Guard.
70,80,It'll be some kid from
70,81,Southie over there
70,82,takin' shrapnel in the ass.
70,83,He comes back to find the
70,84,plant he used to work at...
70,85,got exported to the
70,86,country he got back from
70,87,and the guy who put the shrapnel
70,88,in his ass got his old job...
70,89,'cause he'll work for 15 cents
70,90,a day and no bathroom breaks.
70,91,Meanwhile he realizes
70,92,the only reason
70,93,he was over there in
70,94,the first place...
70,95,was so we could
70,96,install a government
70,97,that would sell us
70,98,oil at a good price.
70,99,Of course the oil
70,100,companies used a skirmish
70,101,over there to scare up
70,102,domestic oil prices.
70,103,A cute little ancillary
70,104,benefit for them
70,105,but it ain't helpin' my
70,106,buddy at 2.50 a gallon.
70,107,They're takin' their sweet time
70,108,bringin' the oil of course.
70,109,Maybe they even took the liberty
70,110,to hire an alcoholic skipper
70,111,who likes to drink Martinis
70,112,and fuckin' play slalom
70,113,with the icebergs.
70,114,It ain't too long till he
70,115,hits one spills the oil...
70,116,and kills all the sea life
70,117,in the North Atlantic.
70,118,So now my buddy's out of work
70,119,he can't afford to drive
70,120,so he's walkin' to the
70,121,fuckin' job interviews...
70,122,which sucks because
70,123,the shrapnel in his ass
70,124,is givin' him
70,125,chronic haemorrhoids.
70,126,Meanwhile he's starvin'
70,127,'cause every time he tries
70,128,to get a bite to eat
70,129,the only blue plate
70,130,special they're servin'...
70,131,is North Atlantic scrod
70,132,with Quaker State.
70,133,So what did I think?
70,134,I'm holdin' out for
70,135,somethin' better.
70,136,I figure fuck it.
70,137,While I'm at it why
70,138,not just shoot my buddy
70,139,take his job give it
70,140,to his sworn enemy
70,141,hike up gas prices bomb a
70,142,village club a baby seal
70,143,hit the hash pipe and
70,144,join the National Guard?
70,145,I can be elected president.
70,146,You feel like
70,147,you're alone Will?
70,148,What?
70,149,Do you have a soul mate?
70,150,Do I have a...? Define that.
70,151,Somebody who challenges you.
70,152,Uh Chuckie.
70,153,No Chuckie's family. He'd lie
70,154,down in fuckin' traffic for you.
70,155,I'm talking about someone
70,156,who opens up things for you
70,157,touches your soul.
70,158,I got... I got...
70,159,Who?
70,160,I got plenty.
70,161,Well name 'em.
70,162,Shakespeare Nietzsche Frost
70,163,O'Connor Kant Pope Locke...
70,164,That's great. They're all dead.
70,165,Not to me they're not.
70,166,You don't have a lot
70,167,of dialogue with them.
70,168,You can't give
70,169,back to them Will.
70,170,Not without some serious
70,171,smelling salts and a heater.
70,172,That's what I'm saying.
70,173,You'll never have that kind
70,174,of relationship in a world...
70,175,where you're always afraid
70,176,to take the first step
70,177,because all you see is
70,178,every negative thing
70,179,ten miles down the road.
70,180,You gonna take the
70,181,professor's side on this?
70,182,Don't give me a line of shit.
70,183,No.
70,184,I didn't want the job.
70,185,It's not about the job.
70,186,I don't care if you
70,187,work for the government.
70,188,But you can do
70,189,anything you want.
70,190,You are bound by nothing.
70,191,What are you passionate about?
70,192,What do you want?
70,193,There are guys who work their
70,194,entire life layin' brick...
70,195,so their kids have a chance
70,196,at the opportunities
70,197,you have here.
70,198,I didn't ask for this.
70,199,No.
70,200,You were born with it
70,201,so don't cop out behind:
70,202,'I didn't ask for this.'
70,203,What do you mean cop out?
70,204,What's wrong with layin' brick?
70,205,Nothing.
70,206,There's nothin' wrong. That's
70,207,somebody's home I'm buildin'.
70,208,Right. My dad laid brick okay?
70,209,Busted his ass so I
70,210,could have an education.
70,211,Exactly. That's an
70,212,honourable profession.
70,213,What's wrong with
70,214,fixin' somebody's car?
70,215,Someone will get to work
70,216,the next day because of me.
70,217,That's honour in that.
70,218,Yeah there is Will.
70,219,There is honour in that.
70,220,There's honour in takin'
70,221,that 40-minute train ride...
70,222,so those college
70,223,kids could come in
70,224,in the morning and
70,225,their floors are clean.
70,226,And their waste baskets are empty.
70,227,That's real work.
70,228,That's right.
70,229,And that's honourable.
70,230,I'm sure that's why
70,231,you took that job.
70,232,I mean for the honour of it.
70,233,I just have a little
70,234,question here.
70,235,You could be a janitor anywhere.
70,236,Why did you work at
70,237,the most prestigious
70,238,technical college in
70,239,the whole fuckin' world?
70,240,Why did you sneak
70,241,around at night
70,242,and finish other
70,243,people's formulas...
70,244,that only one or two
70,245,people in the world
70,246,could do and then lie about it?
70,247,'Cause I don't see a lot
70,248,of honour in that Will.
70,249,So what do you really wanna do?
71,0,I wanna be a shepherd.
71,1,Really?
71,2,I wanna move up to Nashua
71,3,get a nice little spread
71,4,get some sheep and tend to them.
71,5,Maybe you should go do that.
71,6,What?
71,7,You know if you're
71,8,gonna jerk off
71,9,why don't you just do it
71,10,at home with a moist towel?
71,11,You're chuckin' me?
71,12,Yeah get the fuck outta here.
71,13,No no no time's not up yet.
71,14,Yeah it is.
71,15,I'm not leavin'. No.
71,16,You're not gonna answer
71,17,you're wastin' my time.
71,18,I thought we were friends.
71,19,What do you mean...
71,20,Playtime's over okay?
71,21,Why are you kickin' me out Sean?
71,22,I mean...
71,23,You're lecturin' me on life?
71,24,Look at you you
71,25,fuckin' burnout.
71,26,What winds your clock?
71,27,Workin' with you.
71,28,Where's your soul mate?
71,29,You wanna talk about soul mates?
71,30,Where is she?
71,31,Dead.
71,32,That's right. She's fuckin' dead.
71,33,She fuckin' dies
71,34,and you just cash
71,35,in your chips and you walk away?
71,36,At least I played a hand.
71,37,You played a hand and you lost.
71,38,You lost a big fuckin' hand.
71,39,Some people will lose
71,40,a big hand like that
71,41,and have the sack
71,42,to ante up again.
71,43,Look at me.
71,44,What do you wanna do?
72,0,You and your bullshit.
72,1,You got a bullshit
72,2,answer for everybody.
72,3,But I ask you a
72,4,very simple question
72,5,and you can't give
72,6,me a straight answer
72,7,because you don't know.
72,8,I'll see ya Bo-peep.
72,9,Fuck you.
72,10,You're the shepherd.
73,0,Shepherd.
73,1,White little prick.
73,2,I just wanted to you know um
73,3,call you up uh
73,4,before you left um...
73,5,I've been takin' all these
73,6,jobs interviews and stuff
73,7,so I'm not gonna be just
73,8,a construction worker.
73,9,Well you know I never
73,10,really cared about that.
73,11,Yeah.
73,12,I love you.
74,0,Will?
74,1,You take care.
74,2,Bye.
75,0,Will!
75,1,Will that's it! We're done!
75,2,I'm sitting in your office
75,3,and the boy isn't here.
75,4,Well it's ten past 5:00.
75,5,An hour and ten minutes late.
75,6,Well if he doesn't show up
75,7,and I file a report
75,8,saying he wasn't here...
75,9,and he goes back to jail he
75,10,won't be on my conscience.
75,11,Okay.
75,12,Fine.
75,13,What's up?
75,14,Thanks.
75,15,Ah!
75,16,God that's good.
75,17,So how's your lady?
75,18,Ah she's gone.
75,19,Gone? Gone where?
75,20,Med school.
75,21,Medical school in California.
75,22,Really?
75,23,Yeah.
75,24,When was this?
75,25,It was like a week ago.
76,0,That sucks.
76,1,So uh when are you
76,2,done with those meetings?
76,3,I think the week after I'm 21.
76,4,They gonna hook ya up
76,5,with a job or what?
76,6,Yeah fuckin' sit in a room
76,7,and do long division
76,8,for the next 50 years.
76,9,Nah probably make
76,10,some nice bank though.
76,11,I'm gonna be a fuckin' lab rat.
76,12,Better than this shit.
76,13,Way outta here.
76,14,What do I want a
76,15,way outta here for?
76,16,I mean I'm gonna fuckin'
76,17,live here the rest of my life.
76,18,You know be neighbours.
76,19,You know have little kids.
76,20,Fuckin' take 'em to Little
76,21,League together up Foley Field.
76,22,Look you're my best friend so
76,23,don't take this the wrong way.
76,24,But in 20 years if
76,25,you're still livin' here
76,26,comin' over to my house to
76,27,watch the Patriots games
76,28,still workin' construction
76,29,I'll fuckin' kill ya.
76,30,That's not a threat. That's a fact.
76,31,I'll fuckin' kill ya.
76,32,What the fuck are
76,33,you talkin' about?
76,34,Look
76,35,you got something
76,36,none of us have.
76,37,Oh come on! Why
76,38,is it always this?
76,39,I mean I fuckin' owe it to
76,40,myself to do this or that.
76,41,What if I don't want to?
76,42,No no no. Fuck you. You
76,43,don't owe it to yourself.
76,44,You owe it to me
76,45,'cause tomorrow I'm gonna
76,46,wake up and I'll be 50
76,47,and I'll still be
76,48,doin' this shit.
76,49,That's all right. That's fine.
76,50,I mean you're sittin' on
76,51,a winnin' lottery ticket.
76,52,You're too much of a
76,53,pussy to cash it in
76,54,and that's bullshit.
76,55,'Cause I'd do fuckin'
76,56,anything to have what you got.
76,57,So would any of
76,58,these fuckin' guys.
76,59,Be an insult to us if you're
76,60,still here in 20 years.
76,61,Hangin' around here is a
76,62,fuckin' waste of your time.
76,63,You don't know that.
76,64,I don't?
76,65,No. You don't know that.
76,66,Oh I don't know that.
76,67,Let me tell you what I do know.
76,68,Every day I come by your
76,69,house and I pick you up.
76,70,We go out and have a few drinks
76,71,and few laughs and it's great.
76,72,You know what the best
76,73,part of my day is?
76,74,It's for about ten seconds:
76,75,from when I pull up to the curb
76,76,and when I get to your door.
76,77,'Cause I think maybe
76,78,I'll get up there
76,79,and I'll knock on the door
76,80,and you won't be there.
76,81,No 'good-bye' no 'see ya later'.
76,82,No nothing.
76,83,You just left.
76,84,I don't know much
76,85,but I know that.
77,0,This is a disaster Sean.
77,1,I brought you in here because
77,2,I wanted you to help
77,3,me with the boy
77,4,not to run him out.
77,5,I know what I'm doing with the boy.
77,6,I don't care if you have
77,7,a rapport with the boy!
77,8,I don't care if you have a few
77,9,laughs even at my expense.
77,10,But don't you dare undermine
77,11,what I'm trying to do here.
77,12,Undermine?
77,13,This boy is at a
77,14,fragile point right now.
77,15,I do understand. He is at a fragile point.
77,16,Okay? He's got problems.
77,17,What problems does
77,18,he have Sean?
77,19,That he's better off as a janitor
77,20,that he is better off in jail?
77,21,Better hanging out with a
77,22,bunch of retarded gorillas?
77,23,Why do you think he
77,24,does that Gerry?
77,25,You have any fuckin' clue why?
77,26,He can handle the problems.
77,27,He can handle the work.
77,28,He obviously handled you.
77,29,Gerry Listen. Listen to me.
77,30,Why is he hiding?
77,31,Why doesn't he trust anybody?
77,32,Because the first thing
77,33,that happened to him
77,34,he was abandoned by the people
77,35,who were supposed to
77,36,love him the most.
77,37,Come on. Don't give
77,38,me that Freudian crap.
77,39,Oh no. Listen Gerry
77,40,why does he hang out with those
77,41,retarded gorillas
77,42,as you call them?
77,43,Because any one of them
77,44,if he asked them to
77,45,would take a fucking
77,46,bat to your head. Okay?
77,47,That's called loyalty.
77,48,Yeah that's very touching.
77,49,And who's he handling?
77,50,He pushes people away
77,51,before they have a
77,52,chance to leave him.
77,53,It's a defence
77,54,mechanism all right?
77,55,For 20 years he's been
77,56,alone because of that.
77,57,If you push him right now
77,58,it's gonna be the same
77,59,thing all over again.
77,60,And I'm not gonna let
77,61,that happen to him.
77,62,Don't you do that Sean.
77,63,What?
77,64,Don't you do that. Don't
77,65,infect him with the idea
77,66,that it's okay to quit that
77,67,it's okay to be a failure.
77,68,Because it's not okay Sean!
77,69,And if you're angry at
77,70,me for being successful
77,71,for being what you
77,72,could have been...
77,73,I'm not angry at you.
77,74,Oh yes you're angry at me Sean.
77,75,You resent me
77,76,but I'm not gonna apologize
77,77,for any success I've had.
77,78,You're angry at me for doing
77,79,what you could have done!
77,80,But ask yourself
77,81,Sean ask yourself...
77,82,ask yourself if you want
77,83,Will to feel that way
77,84,if you want him to
77,85,feel like a failure?
77,86,You arrogant shit!
77,87,That's why I don't come
77,88,to the goddamn reunions
77,89,'cause I can't stand
77,90,that look in your eye.
77,91,You know that condescending
77,92,embarrassed look.
77,93,Oh come on Sean.
77,94,You think I'm a failure.
77,95,I know who I am.
77,96,I'm proud of what I do.
77,97,It was a conscious choice.
77,98,I didn't fuck up!
77,99,And you and your cronies think
77,100,I'm some sort of pity case.
77,101,You and your kiss-ass chorus
77,102,following you around going 'The
77,103,Field's medal!' The Field's Medal!'
77,104,Why are you still so
77,105,fuckin' afraid of failure?
77,106,It's about my medal isn't it?
77,107,Oh God I could go home and get it for you.
77,108,You can have it.
77,109,Oh please don't. You know what!
77,110,Shove the medal up your
77,111,fuckin' ass all right?
77,112,'Cause I don't give a
77,113,shit about your medal
77,114,because I knew you before
77,115,you were a mathematical god
77,116,when you were
77,117,pimple-faced and homesick
77,118,and didn't know what side
77,119,of the bed to piss on.
77,120,Yeah you were
77,121,smarter than me then
77,122,and you're smarter than me now.
77,123,So don't blame me for how your
77,124,life turned out. It's not my fault.
77,125,I don't blame you!
77,126,It's not about you!
77,127,You mathematical dick!
77,128,It's about the boy!
77,129,He's a good kid! And I
77,130,won't see you fuck him up
77,131,like you're tryin' to
77,132,fuck up me right now.
77,133,I won't see you make him
77,134,feel like a failure too!
77,135,He won't be a failure!
77,136,But if you push him Gerry
77,137,if you ride him...
77,138,I am what I am today
77,139,because I was pushed
77,140,and because I learned
77,141,to push myself.
77,142,He's not you! You get that!
77,143,I can come back.
77,144,No come in. Uh...
77,145,I was just leaving.
78,0,A lot of that stuff goes back
78,1,a long way between me and him.
78,2,You know.
78,3,Not about you.
79,0,What is that?
79,1,This is your file.
79,2,I have to send it back to
79,3,the judge for evaluation.
79,4,Oh.
79,5,Hey you're not gonna
79,6,fail me are you?
79,7,What's it say?
79,8,Wanna read it?
79,9,Why?
79,10,Have you had any uh
79,11,experience with that?
79,12,Twenty years of counselling.
79,13,Yeah I've seen some
79,14,pretty awful shit.
79,15,I mean have you had any
79,16,experience with that?
79,17,Personally?
